|Content|Sentiment
418|@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !|P
419|@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi|N
420|Caminar no sólo es bueno para la salud Sino tmb para el bolsillo|P
421|@TipicaLoca @vmayo72 hola ! algunos han cambiado varias veces de nombre...|NONE
422|@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas|P
423|@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca y la ultima tuya hace 15.|NONE
424|@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia|N
425|@TipicaLoca @salocinuy @Agronegocios_Uy dicen las malas lenguas que tiene o tenía el conocimiento para ser licenciado..podría calificar.|N
426|Mi novia me compro un pajarito hermoso y cómo está en cautiverio se loq sido ella en la casa no me lo deja cuidar|NEU
427|@RufinaCamejo Ta, ahora te hacés la superada @claraklayton @RichardRead2014|N
428|Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .|N
429|@Fanta_Esp @Rubiu5 no soy de madrid asiq nadap......soy uruguaya|NONE
430|me gustaría q acá hubiese fav y corazón, así podría usar el ️ pura y exclusivamente cuando ponen foto de comida|P
431|Enamorarse de la misma persona todos los días, eso es amor. #buenfindesemana @KarinLedl1|P
432|@PalacioYazmina siiii ayer a las 23 en vtv.. Y bueno yo tampoco me vi|NEU
433|Y bueno sera con conducta hoy|NEU
434|duermo como los mejores hoy mañana juega el bolso , me falta ella nomas|P
435|Con todas las minas hermosas que hay, oportunidades cero|N
436|Happy Birthday to the adorable #Dakota Feliz Cumpleaños para la adorable #Dakota|P
437|Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (|N
438|@grisel_ok a mi y a muchas personas nena ,que pasa ?aunque no nos conozcamos aqui estamos presente yo estoy|P
439|@diegodelacurva , es cierto eso? No seas malo, aportas mucho al programa, se te va a extrañar de verdad|NEU
440|Rompí la licuadora! Genial! Batido a la mier!!! Necesito una nueva licuadora|N
441|@ximerba @tvshowuru @perdidoseter Que no fue mencionado en el artículo ni en los tweets citados (yo lo excluí del Storify a propósito).|N
442|@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario|NONE
443|@kiki_fiore Una vez te lo enviemos, lo puedes subir como imagen a tu porfolio. Aquí @workanahelp podrá darte más detalles|NONE
444|@PaisaVlogs Las mejores cosas tardan en llegar|NEU
445|@ChrisNamus cómo está esa chula cada vez mejor|P
446|@isaacBIOvega @saxmann yo no lo mandaria a prision optaria por otra cosa|NEU
447|   No hay mejor momento pa' matar que cuando ya te dan por muerto   |N
448|después 1 mes me entero q a una piba le robaron las entradas para el m&g, ayy pobre!|N
449|@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere|P
450|@ColifaBack @crisacmol @UrtubeyJM @JCanoOK esta ocupado con su flamante casamiento|NONE
451|Uno se levanta para jugar al fútbol y la gente va por la calle disfrazada saliendo del boliche|NEU
452|un capitulito de Gilmore es la medida perfecta para esperar a que la masa crezca...|P
453|@delphlexnie la gloria d nuestro padre jesuscrisro estará cobmigo en mi camino|P
454|@FinealSuarez Es tierno, como un niño amoroso|P
455|@perezfedullo Cómo andás, Moni? Está hermoso hoy, ehhh.|P
456|@fernan_caceres Pedro ni lo conoce al tipo. Alguien que es íntimo de Susana, va en una lista del PN, después en otra del PC, cualquiera.|N
457|@letifcosta importante el compromiso con la comunidad, es buena señal|P
458|@Diegourug grande guiri!!!!! Jajaja estabas en la multitud|P
459|Como me encantaria ir a abrazarla a mi amigaa ahora mismo y decirle que todo va a estar bien|P
460|Estuve apuntó de crermela igual , a Dormir así no me reclama nada después|N
461|@cedrezzz no creo que sea posible, los horarios de mañana me mataron, tengo que salir de una cancha a la otra y luego gpc|N
462|@junchyg16 nùbiles doncellas ?entonces yo me salvo|NEU
463|@junchyg16 Bueno me dejas un poquito màs contenta gracias|P
464|me da miedo crecer.. ya me hago la comida yo me quedó rico igual o_O|NEU
465|Nos fue bien en el parcial , solo nos faltan 4|P
466|@Goberlik @ecos_la Sep. Es necesario investigar pero no justo ahora ¡Qué lenguaje apolillado!|N
467|@LuisSuarez9 Grande Lucho!!! Vamo arriba, es enorme el legado que dejan al fútbol uruguayo todo! Gracias|P
468|Estoy terminando #GilmoreGirls para estar prontita para el 25 de noviembre...|NEU
469|@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer|NEU
470|@ChicaDelBidon me siento mi madre cuando no quedaba embarazada y las compañeras de la clínica si.|N
471|Hoy salimos de trabajar y nos vamos, a vergara con el loco maty,a tirar unas curva en esa pista|NEU
472|Que feo lo tuyo pibe..|N
473|@ffanoch @ObservadorUY jaja si el concepto es irregular no asimetrico|NEU
474|Tengo tremendos nervios con la defensa del proyecto de estudios económicos . No me la quiero llevar a exámenes|N
475|mi sábado está siendo lo menos productivo posible, yo ya gané!|NEU
476|No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas|N
477|@Loli17 @THR Si me avisaron el otro día acá no creo que este pero estaría muy bueno tenerlo jjijij|P
478|@susanagkp Leí coment de gte q no entendió nada el sentido de estas elecciones y sólo suelta veneno sin detenerse a analizar nada. Agotan|N
479|Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...|P
480|@Solenrivero Buen dia soleee!! LLegue temprano si, trabajo poco esta semana asi que ta, hago un esfuerzo|P
481|Porque la fecha esa tiene q ser justo el día de mi cumpleaños, que rabia y q triste|N
482|@diebamu y por supuesto los bloquee|N
483|@kiki_fiore Los freelancers pueden usar la cuenta básica de @workana que es gratuita y no deben pagar por trabajar|NONE
484|me duele mucho el ojo derecho puta conjuntivitis|N
485|Es una interesante iniciativa @ajbodoc Por ahora podemos hacerlo por aqui en twitter #FreelaOnline|P
486|Necesito urgente ver a Seba|NEU
487|@Rabii_says Están algo demorados pero en proceso ¡Llegarán, no se preocupen!|P
488|@leifermendez En breve te contestaremos desde #FreelaOnline|NONE
489|Siguen con mi caída en halloween pasado loco fue hace un año es hora de #superar|N
490| Mi   supuesta   pariente segun la cabernicola me ah mandado la soli |N
491|@ajbodoc ¡Armar un buen equipo es espectacular! Tendremos esta propuesta en cuenta en próximas actualizaciones|P
492|@Roberto_Anchia Muchas veces se toma el valor local como referencia y olvidamos que hay competencia internacional #FreelaOnline|N
493|@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.|N
494|Necesito unas tortas fritas de mi suegraaa.|P
495|Es divino y se extraña pero ya fue|NEU
496|Amo saber que en cada segundo de ese homenaje estaba mi infancia feliz|P
497|@BrunaSosa7 @JuaneMartinez17 Ayyy vidaaa. Bueno te dejo juane ya no da para mas. Fue lindo mientras duró|NEU
498|@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !|NEU
499|si no veo a lali este miercoles no la veo mas, tengo tremenda mala suerte siempre|N
500|Hoy era un buen día para que Rodolfo Pereyra no me tenga bloqueado|NEU
501|@mvdsister No seas mala Celina. No te das cuenta que ya sabe dónde lo tiene que llevar?|N
502|@Rabii_says @moiseshg Fue una semana poco feliz para varios sitios online ¿Ya pueden seguir la transmisión?|N
503|@cuervotinelli Buen día Papá !!      :+ TE AMO MUCHO ...|P
504|@nachoabalos si, lo ideal sería q te la llevan a tu casa o lugar de trabajo y de paso que sea en un bondi @ElOjoChurrinche @Dmartinez_uy|NEU
505|Juro que pienso que Glenn sigue vivo como aquella vez y que el y Abraham estan bien|P
506|me tendría que dar igual pero no puedo|N
507|@HECTORYEMMI Feliz Cumple que tengas un hermoso dia ,como todos los dias de tu vida|P
508|@eltreceoficial yo la vi muy bajoneada y tensa pobre @barvelez ...|N
509|Aaa que mala suerte tengo|N
510|@guuatever @LeidiPonzonia Las teorías anticíclicas que todo sindicalista que se precie defiende.|NONE
511|Me gusta sacarle una sonrisa siempre que uno le saca solo lágrimas (y)|P
512|@dannyviLe Es la pelada. Si los estudios dicen que te hace más alto y más fuerte, seguro que también más joven|P
513|@solesalva lo mismo vos ,cuidate|P
514|@diverso_alex no, uruguay son 3 millones, no me siguen tres millones jajajajajajaj vos sos tarado? Te sigo si|NEU
515|@KevinistaOk que egoísta de tu parte decepcionada|N
516|@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita|P
517|Esta lleno de mosquitos los odiooooo|N
518|Ya voy a juntar pastito y agua para los camellos de los reyes magos|NEU
519|@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto|NEU
520|@AntonellaMombru pq somos mejores y valemos más|P
521|@cuervotinelli @lourdesanchezok @elchatoprada que increíble !! Yo nací hace 36 años y nunca tuve Papá o padrino o algo... TREMENDO !!|N
522|Yo muchísimo mas . Hablamos al DM y te paso él apartado postal|NEU
523|@degeronimi @mercadopago muy bueno felicitaciones!! Se necesitaba|P
524|@grisel_ok muy bien y vos?ando con ganas de algo dulce|P
525|@ZockClient se suman los 2 clicks del mouse y de un click normal de 3 pasa a tener un click de 14 no son macros 2/2|NONE
526|Ya extraño romperle las bolas y peliarlas ya se que me extrañan tambien|NEU
527|#LaUltimaPalabra Guillermo sos un tipo joven, fachero, andá al dentista a que te haga carillas abajo, cuando hablas solo veo eso|NEU
528|me siento una esclava hebrea siempre sufriendo|N
529|@AntonellaMombru si igual si me vas a mostrar una foto no es nada pq prefiero las cosas saladas|NEU
530|Empezó a llover y me puse a cantar esta canción jaajjaja|P
531|me preocupa la flacura de la china, posta. NO era asi de flaca ella|N
532|@GramaticaReal por ejemplo si eres MANO larga jaja|NEU
533|Solo falta que me siga @CaELiKe Porque La argentina ya me sigue y Facu también|P
534|@alejandro_mhr el cine de Irán es de los mejores en el mundo|P
535|@TiaEuge2011 siempre me gusta leer e informarme, por supuesto. De hecho no es q desconozca el tema, pero x supuesto. Gracias.|NEU
536|@MonteroEnzo1899 hola soy joaquin y tengo aire, arre q no me anda|N
537|Si gana Trump que pasará con la bonita|NONE
538|@selectornectar @eskartas un día de estos en que se acueste borracho lo volvemos dejar igualito!|NEU
539|hoy entro un poquito más tarde a trabajar #BuenDia|P
540|pa en esta parte del año me pongo re melancólica, voy a extrañar tanto ver todos los días a las gurisas|N
541|@RissoConDosEsse Te voy a espoliar ahr no ,lo único que te voy a decir es que esta muy bonita, divertida y tiene un mensaje|P
542|La verdad que me encanto el #McDiaFeliz en @mvdshopping Un placer estar presente para ayudar! @mcdonaldsuy|P
543|@freezedolan igual same estoy igual q vos con lo que pusiste el año que viene será|NEU
544|@CAELIFANCY falta poco para tu cumple mi Cami ,te extraño|P
545|@SantyTkd11 subi a la azotea por tu tweet y esta normal|NONE
546|@steinpipe @elgaita @mmacri1 @MarioVa52 Juntos y Rodeados de campanas|NEU
547| @PALMERPATO Que lindo   mundo  ése entre la profe de teatroa los 22,23,aue lindo....  nostalgias   |P
548|Yo tengo él grupo perfecto de 7 chicas para ser IBFs grupales|P
549|Nada mas lindo que agarrarle el auto sin permiso y salir andar jaja|P
550|No tengo cargador que lindo|N
551|@grisel_ok como estas ? yo toda las noches ando por aca nena|NEU
552|#LosRicosNoPidenPermiso todas las parejas juntas como deberían estar menos la de #rafana voy a llorar|NEU
553| Aparte me siguen las personas   mas importantes   de tw |P
554|@xkidas @diegodechena Te voy a liberar de mí, así dejás de lloriquear y protestar, chilena huevona. Chauuu|N
555|yo no puedo tener rulos ni con las cremas esas, pero me las pongo porque tienen rico olor|NEU
556|@RissoLula niña feliz cumple, que pases lindo|P
557|@elojodeava hay escabio gratis, pero igual dudo, es duro marchar...|NEU
558|@susanagladysfer si discrepa y deja su banca me parecería muy bien, pero así no me gusta, creo q es abuso. Besos, querida Susana.|NEU
559|Creo que lo peor del trabajo es tener que sacarme los anillos y la pulsera|N
560|días de frío = agua extremadamente fría para tomar|N
561|@Chorros_uy Una consulta?, varios community manager están preguntándose como se hace para la denuncia del MI y así ganar más seguidores?|NONE
562|Espero que sea el cargador el que este fallando y no el celu!! Me sale mas barato un cargador que un celular jajaja|NEU
563|Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente|NEU
564|@elijuambeltz un canguro GAP como único aliado|NEU
565|@Kanalla10 @negromagallanes disfrutá mientras puedas, q prontito se acaba.|N
566|@_suniac que ya no quedan diseñadores gráficos anarquistas?|NEU
567|@milecorreaa pa bo te juro que no me di cuenta, te extraño enana|N
568|ves esa sonrisa es falsa como tu amor|N
569|@barsacampeon10 Qué horror, la mala suerte de esa pobre niña es tremenda... Pobrecita...|N
570|se ve que no me conocen ni un poquito|N
571|muy sensible esta la gente hoy dia|N
572|no se puede hacer ningun comentario che ,que feo|N
573|Me quiero pelear con alguien y siento que ya estoy grande para andar en bardos|N
574|@NeckoLol Eu necko que lastima el lunes no se si me puedo quedar hasta tarde :u es dia de semana tengo liceo (secundaria)|N
575|@loli_pontes yo me tomé este finde para planificar mi funeral nomas, salí los dos anteriores, si me hubieras dicho antes lo consideraba|N
576|@LovesDalasito uhh que lastima, bueno igual no podia ir a la firma|N
577|Mi celular él táctil esta roto ,entonces después de las clases lo voy a llevar a arreglar Así que pronto podre m…|NEU
578|@NinetalesGD leeel bueno, ahora hablas con mas personas|NONE
579|Intendente #Flores @FEcheverria50 ¿Qué está haciendo para terminar #RuidosMolestos en #Trinidad? Los derechos de TODOS pasados por arriba|N
580|Uruguay es caritativo, nosotros estamos segundos igualmente|P
581|@cuervotinelli el 27 de diciembre tengo mi primer sesión, luego el 11 de enero... NECESITO HACER ESTO POR MI PARA SENTIRME PLENO !!|P
582|@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal|NEU
583| La tía se levanto y me dijo    madrugastes o te caistes de la cama?   Y ni si quiera e dormido |NEU
584|Bueno, ya me cansé de poner en su lugar a esos muertos chilenos. Será hasta mañana, amigos|N
585|@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.|N
586|@mister__lemon Está el FA... pero no son profesionales|N
